hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;detectors_htc_r101_20e_coco;cascade_mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);tp%;tp_s%;tp_m%;tp_l%;fp%;fp_s%;fp_m%;fp_l%;tn%;tn_s%;tn_m%;tn_l%;fn%;fn_s%;fn_m%;fn_l%;oa_full;oa_correct;p_full;p_correct;r_full;r_correct;f1_full;f1_correct;iou_full;iou_correct;cg%;cg_s%;cg_m%;cg_l%;ng%;ng_s%;ng_m%;ng_l%;tcg%;tcg_s%;tcg_m%;tcg_l%;tng%;tng_s%;tng_m%;tng_l%;tig%;tig_s%;tig_m%;tig_l%;ugr11%;ugr11_s%;ugr11_m%;ugr11_l%;ugr31%;ugr31_s%;ugr31_m%;ugr31_l%;ugr13%;ugr13_s%;ugr13_m%;ugr13_l%
0;1;0;2;0;0.44080;nan;nan;0.44080;0.06430;nan;nan;0.06430;0.41581;nan;nan;0.41581;0.07908;nan;nan;0.07908;0.45479;0.85661;0.46419;0.87433;0.45034;0.84823;0.45387;0.85487;0.39988;0.75318;0.63230;0.00000;0.00000;0.63699;0.36770;1.00000;1.00000;0.36301;0.53092;0.00000;0.00000;0.53422;0.30874;1.00000;1.00000;0.30444;0.16034;0.00000;0.00000;0.16134;0.88353;inf;inf;0.87189;2.04659;inf;inf;2.01165;1.48755;inf;inf;1.47590
0;1;0;0;2;0.44129;nan;nan;0.44129;0.06522;nan;nan;0.06522;0.41410;nan;nan;0.41410;0.07939;nan;nan;0.07939;0.45362;0.85539;0.46314;0.87334;0.44979;0.84817;0.45308;0.85437;0.39899;0.75237;0.64652;0.00000;0.00000;0.65132;0.35348;1.00000;1.00000;0.34868;0.53031;0.00000;0.00000;0.53353;0.28994;1.00000;1.00000;0.28562;0.17975;0.00000;0.00000;0.18085;0.88570;inf;inf;0.87431;1.97918;inf;inf;1.94501;1.56363;inf;inf;1.55224
0;0;1;2;0;0.44200;nan;nan;0.44200;0.06329;nan;nan;0.06329;0.41390;nan;nan;0.41390;0.08080;nan;nan;0.08080;0.45439;0.85591;0.46534;0.87653;0.44939;0.84648;0.45393;0.85504;0.39991;0.75329;0.62189;0.00000;0.00000;0.62650;0.37811;1.00000;1.00000;0.37350;0.53089;0.00000;0.00000;0.53425;0.32278;1.00000;1.00000;0.31850;0.14633;0.00000;0.00000;0.14725;0.88363;inf;inf;0.87178;2.09963;inf;inf;2.06411;1.43487;inf;inf;1.42303
0;0;1;0;2;0.44112;nan;nan;0.44112;0.06420;nan;nan;0.06420;0.41340;nan;nan;0.41340;0.08128;nan;nan;0.08128;0.45502;0.85452;0.46586;0.87488;0.45017;0.84541;0.45454;0.85362;0.40001;0.75121;0.63890;0.00000;0.00000;0.64364;0.36110;1.00000;1.00000;0.35636;0.53249;0.00000;0.00000;0.53578;0.30095;1.00000;1.00000;0.29664;0.16656;0.00000;0.00000;0.16759;0.87798;inf;inf;0.86645;2.00835;inf;inf;1.97377;1.50358;inf;inf;1.49205
0;0;0;1;2;0.43903;nan;nan;0.43903;0.06385;nan;nan;0.06385;0.41365;nan;nan;0.41365;0.08347;nan;nan;0.08347;0.44757;0.85268;0.45926;0.87495;0.44148;0.84109;0.44689;0.85139;0.39254;0.74786;0.62113;0.00000;0.00000;0.62574;0.37887;1.00000;1.00000;0.37426;0.52489;0.00000;0.00000;0.52818;0.32017;1.00000;1.00000;0.31591;0.15494;0.00000;0.00000;0.15591;0.90515;inf;inf;0.89330;2.12510;inf;inf;2.08953;1.49550;inf;inf;1.48365
1;2;3;0;0;0.43270;nan;nan;0.43270;0.05072;nan;nan;0.05072;0.42289;nan;nan;0.42289;0.09369;nan;nan;0.09369;0.45865;0.85559;0.48053;0.89642;0.44118;0.82300;0.45677;0.85210;0.40142;0.74884;0.60970;0.00000;0.00000;0.61422;0.39030;1.00000;1.00000;0.38578;0.53606;0.00000;0.00000;0.53955;0.34316;1.00000;1.00000;0.33888;0.12079;0.00000;0.00000;0.12157;0.86547;inf;inf;0.85339;2.14577;inf;inf;2.10954;1.31612;inf;inf;1.30404
1;2;0;3;0;0.43470;nan;nan;0.43470;0.05167;nan;nan;0.05167;0.42400;nan;nan;0.42400;0.08964;nan;nan;0.08964;0.46562;0.85869;0.48543;0.89524;0.44974;0.82941;0.46377;0.85529;0.40861;0.75356;0.60310;0.00000;0.00000;0.60757;0.39690;1.00000;1.00000;0.39243;0.54224;0.00000;0.00000;0.54585;0.35685;1.00000;1.00000;0.35256;0.10091;0.00000;0.00000;0.10159;0.84421;inf;inf;0.83200;2.16042;inf;inf;2.12379;1.21642;inf;inf;1.20421
1;2;0;0;3;0.43444;nan;nan;0.43444;0.05143;nan;nan;0.05143;0.42296;nan;nan;0.42296;0.09118;nan;nan;0.09118;0.47275;0.85739;0.49387;0.89571;0.45586;0.82676;0.47093;0.85408;0.41450;0.75174;0.61859;0.00000;0.00000;0.62318;0.38141;1.00000;1.00000;0.37682;0.55138;0.00000;0.00000;0.55502;0.33997;1.00000;1.00000;0.33561;0.10865;0.00000;0.00000;0.10936;0.81363;inf;inf;0.80172;2.04680;inf;inf;2.01108;1.20772;inf;inf;1.19581
1;0;2;3;0;0.43266;nan;nan;0.43266;0.05076;nan;nan;0.05076;0.42297;nan;nan;0.42297;0.09362;nan;nan;0.09362;0.45867;0.85563;0.48051;0.89638;0.44123;0.82311;0.45678;0.85211;0.40144;0.74887;0.60970;0.00000;0.00000;0.61422;0.39030;1.00000;1.00000;0.38578;0.53606;0.00000;0.00000;0.53955;0.34316;1.00000;1.00000;0.33888;0.12079;0.00000;0.00000;0.12157;0.86547;inf;inf;0.85339;2.14577;inf;inf;2.10954;1.31612;inf;inf;1.30404
1;0;2;0;3;0.43272;nan;nan;0.43272;0.05072;nan;nan;0.05072;0.42291;nan;nan;0.42291;0.09365;nan;nan;0.09365;0.45867;0.85563;0.48053;0.89642;0.44121;0.82306;0.45679;0.85212;0.40144;0.74888;0.60970;0.00000;0.00000;0.61422;0.39030;1.00000;1.00000;0.38578;0.53606;0.00000;0.00000;0.53955;0.34316;1.00000;1.00000;0.33888;0.12079;0.00000;0.00000;0.12157;0.86547;inf;inf;0.85339;2.14577;inf;inf;2.10954;1.31612;inf;inf;1.30404
1;0;0;2;3;0.43506;nan;nan;0.43506;0.05368;nan;nan;0.05368;0.42090;nan;nan;0.42090;0.09037;nan;nan;0.09037;0.46384;0.85596;0.48322;0.89172;0.44894;0.82847;0.46228;0.85309;0.40654;0.75022;0.60107;0.00000;0.00000;0.60553;0.39893;1.00000;1.00000;0.39447;0.54190;0.00000;0.00000;0.54552;0.35966;1.00000;1.00000;0.35538;0.09844;0.00000;0.00000;0.09910;0.84537;inf;inf;0.83312;2.17279;inf;inf;2.13604;1.20870;inf;inf;1.19645
0;1;2;3;0;0.43459;nan;nan;0.43459;0.05167;nan;nan;0.05167;0.42415;nan;nan;0.42415;0.08958;nan;nan;0.08958;0.46666;0.85874;0.48640;0.89508;0.45070;0.82937;0.46477;0.85527;0.40948;0.75352;0.60386;0.00000;0.00000;0.60834;0.39614;1.00000;1.00000;0.39166;0.54342;0.00000;0.00000;0.54704;0.35649;1.00000;1.00000;0.35220;0.10009;0.00000;0.00000;0.10076;0.84020;inf;inf;0.82801;2.15223;inf;inf;2.11564;1.20858;inf;inf;1.19638
0;1;2;0;3;0.43451;nan;nan;0.43451;0.05132;nan;nan;0.05132;0.42291;nan;nan;0.42291;0.09125;nan;nan;0.09125;0.47277;0.85743;0.49402;0.89596;0.45583;0.82671;0.47099;0.85420;0.41458;0.75189;0.61859;0.00000;0.00000;0.62318;0.38141;1.00000;1.00000;0.37682;0.55138;0.00000;0.00000;0.55502;0.33997;1.00000;1.00000;0.33561;0.10865;0.00000;0.00000;0.10936;0.81363;inf;inf;0.80172;2.04680;inf;inf;2.01108;1.20772;inf;inf;1.19581
0;1;0;2;3;0.43403;nan;nan;0.43403;0.05386;nan;nan;0.05386;0.42224;nan;nan;0.42224;0.08986;nan;nan;0.08986;0.46527;0.85627;0.48425;0.89120;0.45019;0.82851;0.46343;0.85289;0.40753;0.75001;0.60615;0.00000;0.00000;0.61064;0.39385;1.00000;1.00000;0.38936;0.54336;0.00000;0.00000;0.54698;0.35306;1.00000;1.00000;0.34876;0.10357;0.00000;0.00000;0.10426;0.84039;inf;inf;0.82824;2.13992;inf;inf;2.10348;1.22162;inf;inf;1.20947
0;0;1;2;3;0.43506;nan;nan;0.43506;0.05368;nan;nan;0.05368;0.42090;nan;nan;0.42090;0.09037;nan;nan;0.09037;0.46384;0.85596;0.48322;0.89172;0.44894;0.82847;0.46228;0.85309;0.40654;0.75022;0.60107;0.00000;0.00000;0.60553;0.39893;1.00000;1.00000;0.39447;0.54190;0.00000;0.00000;0.54552;0.35966;1.00000;1.00000;0.35538;0.09844;0.00000;0.00000;0.09910;0.84537;inf;inf;0.83312;2.17279;inf;inf;2.13604;1.20870;inf;inf;1.19645
1;2;3;4;0;0.43762;nan;nan;0.43762;0.05529;nan;nan;0.05529;0.42011;nan;nan;0.42011;0.08698;nan;nan;0.08698;0.46245;0.85773;0.47937;0.88912;0.45026;0.83512;0.46117;0.85534;0.40637;0.75372;0.61884;0.00000;0.00000;0.62343;0.38116;1.00000;1.00000;0.37657;0.53916;0.00000;0.00000;0.54264;0.33208;1.00000;1.00000;0.32777;0.12876;0.00000;0.00000;0.12959;0.85474;inf;inf;0.84284;2.08658;inf;inf;2.05088;1.33238;inf;inf;1.32048
1;2;3;0;4;0.43731;nan;nan;0.43731;0.05631;nan;nan;0.05631;0.41960;nan;nan;0.41960;0.08678;nan;nan;0.08678;0.46776;0.85691;0.48447;0.88752;0.45581;0.83500;0.46643;0.85446;0.41075;0.75246;0.62849;0.00000;0.00000;0.63315;0.37151;1.00000;1.00000;0.36685;0.54588;0.00000;0.00000;0.54939;0.32267;1.00000;1.00000;0.31831;0.13145;0.00000;0.00000;0.13230;0.83192;inf;inf;0.82020;2.01414;inf;inf;1.97899;1.31354;inf;inf;1.30182
1;2;0;3;4;0.43871;nan;nan;0.43871;0.05772;nan;nan;0.05772;0.41867;nan;nan;0.41867;0.08489;nan;nan;0.08489;0.47031;0.85739;0.48565;0.88535;0.45994;0.83849;0.46921;0.85538;0.41345;0.75373;0.62417;0.00000;0.00000;0.62881;0.37583;1.00000;1.00000;0.37119;0.54854;0.00000;0.00000;0.55211;0.33028;1.00000;1.00000;0.32592;0.12118;0.00000;0.00000;0.12197;0.82303;inf;inf;0.81123;2.02726;inf;inf;1.99186;1.26485;inf;inf;1.25305
1;0;2;3;4;0.43890;nan;nan;0.43890;0.05789;nan;nan;0.05789;0.41774;nan;nan;0.41774;0.08546;nan;nan;0.08546;0.46136;0.85664;0.47672;0.88517;0.45133;0.83803;0.46041;0.85489;0.40555;0.75301;0.61884;0.00000;0.00000;0.62343;0.38116;1.00000;1.00000;0.37657;0.53856;0.00000;0.00000;0.54204;0.33171;1.00000;1.00000;0.32740;0.12972;0.00000;0.00000;0.13056;0.85679;inf;inf;0.84489;2.08863;inf;inf;2.05293;1.33853;inf;inf;1.32663
0;1;2;3;4;0.43840;nan;nan;0.43840;0.05766;nan;nan;0.05766;0.41886;nan;nan;0.41886;0.08509;nan;nan;0.08509;0.47064;0.85726;0.48608;0.88539;0.46008;0.83802;0.46947;0.85513;0.41361;0.75337;0.62443;0.00000;0.00000;0.62906;0.37557;1.00000;1.00000;0.37094;0.54901;0.00000;0.00000;0.55258;0.33021;1.00000;1.00000;0.32584;0.12079;0.00000;0.00000;0.12157;0.82147;inf;inf;0.80968;2.02440;inf;inf;1.98902;1.26149;inf;inf;1.24969
1;2;3;4;5;0.43502;nan;nan;0.43502;0.05100;nan;nan;0.05100;0.42275;nan;nan;0.42275;0.09124;nan;nan;0.09124;0.46695;0.85776;0.48807;0.89655;0.45035;0.82728;0.46532;0.85478;0.40977;0.75273;0.60741;0.00000;0.00000;0.61192;0.39259;1.00000;1.00000;0.38808;0.54438;0.00000;0.00000;0.54800;0.35184;1.00000;1.00000;0.34754;0.10378;0.00000;0.00000;0.10447;0.83696;inf;inf;0.82483;2.12960;inf;inf;2.09323;1.21823;inf;inf;1.20610
