hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;detectors_htc_r101_20e_coco;cascade_mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_x101_32x4d_fpn_dconv_c3-c5_1x_coco;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);tp%;tp_s%;tp_m%;tp_l%;fp%;fp_s%;fp_m%;fp_l%;tn%;tn_s%;tn_m%;tn_l%;fn%;fn_s%;fn_m%;fn_l%;oa_full;oa_correct;p_full;p_correct;r_full;r_correct;f1_full;f1_correct;iou_full;iou_correct;cg%;cg_s%;cg_m%;cg_l%;ng%;ng_s%;ng_m%;ng_l%;tcg%;tcg_s%;tcg_m%;tcg_l%;tng%;tng_s%;tng_m%;tng_l%;tig%;tig_s%;tig_m%;tig_l%;ugr11%;ugr11_s%;ugr11_m%;ugr11_l%;ugr31%;ugr31_s%;ugr31_m%;ugr31_l%;ugr13%;ugr13_s%;ugr13_m%;ugr13_l%
0;1;0;2;0;0.44080;nan;nan;0.44080;0.06430;nan;nan;0.06430;0.41581;nan;nan;0.41581;0.07908;nan;nan;0.07908;0.45479;0.85661;0.46419;0.87433;0.45034;0.84823;0.45387;0.85487;0.39988;0.75318;0.63230;0.00000;0.00000;0.63699;0.36770;1.00000;1.00000;0.36301;0.53092;0.00000;0.00000;0.53422;0.30874;1.00000;1.00000;0.30444;0.16034;0.00000;0.00000;0.16134;0.88353;inf;inf;0.87189;2.04659;inf;inf;2.01165;1.48755;inf;inf;1.47590
0;1;0;0;2;0.44129;nan;nan;0.44129;0.06522;nan;nan;0.06522;0.41410;nan;nan;0.41410;0.07939;nan;nan;0.07939;0.45362;0.85539;0.46314;0.87334;0.44979;0.84817;0.45308;0.85437;0.39899;0.75237;0.64652;0.00000;0.00000;0.65132;0.35348;1.00000;1.00000;0.34868;0.53031;0.00000;0.00000;0.53353;0.28994;1.00000;1.00000;0.28562;0.17975;0.00000;0.00000;0.18085;0.88570;inf;inf;0.87431;1.97918;inf;inf;1.94501;1.56363;inf;inf;1.55224
0;0;1;2;0;0.44200;nan;nan;0.44200;0.06329;nan;nan;0.06329;0.41390;nan;nan;0.41390;0.08080;nan;nan;0.08080;0.45439;0.85591;0.46534;0.87653;0.44939;0.84648;0.45393;0.85504;0.39991;0.75329;0.62189;0.00000;0.00000;0.62650;0.37811;1.00000;1.00000;0.37350;0.53089;0.00000;0.00000;0.53425;0.32278;1.00000;1.00000;0.31850;0.14633;0.00000;0.00000;0.14725;0.88363;inf;inf;0.87178;2.09963;inf;inf;2.06411;1.43487;inf;inf;1.42303
0;0;1;0;2;0.44112;nan;nan;0.44112;0.06420;nan;nan;0.06420;0.41340;nan;nan;0.41340;0.08128;nan;nan;0.08128;0.45502;0.85452;0.46586;0.87488;0.45017;0.84541;0.45454;0.85362;0.40001;0.75121;0.63890;0.00000;0.00000;0.64364;0.36110;1.00000;1.00000;0.35636;0.53249;0.00000;0.00000;0.53578;0.30095;1.00000;1.00000;0.29664;0.16656;0.00000;0.00000;0.16759;0.87798;inf;inf;0.86645;2.00835;inf;inf;1.97377;1.50358;inf;inf;1.49205
0;0;0;1;2;0.43903;nan;nan;0.43903;0.06385;nan;nan;0.06385;0.41365;nan;nan;0.41365;0.08347;nan;nan;0.08347;0.44757;0.85268;0.45926;0.87495;0.44148;0.84109;0.44689;0.85139;0.39254;0.74786;0.62113;0.00000;0.00000;0.62574;0.37887;1.00000;1.00000;0.37426;0.52489;0.00000;0.00000;0.52818;0.32017;1.00000;1.00000;0.31591;0.15494;0.00000;0.00000;0.15591;0.90515;inf;inf;0.89330;2.12510;inf;inf;2.08953;1.49550;inf;inf;1.48365
1;2;3;0;0;0.43024;nan;nan;0.43024;0.05206;nan;nan;0.05206;0.42305;nan;nan;0.42305;0.09465;nan;nan;0.09465;0.45513;0.85330;0.47665;0.89365;0.43747;0.82018;0.45292;0.84915;0.39710;0.74450;0.64322;0.00000;0.00000;0.64799;0.35678;1.00000;1.00000;0.35201;0.53338;0.00000;0.00000;0.53665;0.29585;1.00000;1.00000;0.29153;0.17077;0.00000;0.00000;0.17182;0.87485;inf;inf;0.86340;1.98421;inf;inf;1.94986;1.51520;inf;inf;1.50375
1;2;0;3;0;0.43270;nan;nan;0.43270;0.05359;nan;nan;0.05359;0.42170;nan;nan;0.42170;0.09201;nan;nan;0.09201;0.45259;0.85440;0.47238;0.89176;0.43695;0.82487;0.45078;0.85099;0.39579;0.74718;0.64957;0.00000;0.00000;0.65439;0.35043;1.00000;1.00000;0.34561;0.52972;0.00000;0.00000;0.53292;0.28577;1.00000;1.00000;0.28146;0.18451;0.00000;0.00000;0.18563;0.88780;inf;inf;0.87647;1.96677;inf;inf;1.93276;1.58444;inf;inf;1.57310
1;2;0;0;3;0.43239;nan;nan;0.43239;0.05333;nan;nan;0.05333;0.42148;nan;nan;0.42148;0.09280;nan;nan;0.09280;0.44790;0.85387;0.46798;0.89215;0.43202;0.82360;0.44612;0.85047;0.39153;0.74641;0.65642;0.00000;0.00000;0.66129;0.34358;1.00000;1.00000;0.33871;0.52455;0.00000;0.00000;0.52766;0.27455;1.00000;1.00000;0.27026;0.20089;0.00000;0.00000;0.20208;0.90638;inf;inf;0.89516;1.95319;inf;inf;1.91954;1.67234;inf;inf;1.66112
1;0;2;3;0;0.43177;nan;nan;0.43177;0.05113;nan;nan;0.05113;0.42299;nan;nan;0.42299;0.09411;nan;nan;0.09411;0.45378;0.85476;0.47540;0.89547;0.43633;0.82188;0.45175;0.85094;0.39666;0.74715;0.62189;0.00000;0.00000;0.62650;0.37811;1.00000;1.00000;0.37350;0.53089;0.00000;0.00000;0.53425;0.32278;1.00000;1.00000;0.31850;0.14633;0.00000;0.00000;0.14725;0.88363;inf;inf;0.87178;2.09963;inf;inf;2.06411;1.43487;inf;inf;1.42303
1;0;2;0;3;0.43138;nan;nan;0.43138;0.05209;nan;nan;0.05209;0.42190;nan;nan;0.42190;0.09464;nan;nan;0.09464;0.45114;0.85328;0.47264;0.89394;0.43412;0.82108;0.44922;0.84965;0.39402;0.74523;0.63586;0.00000;0.00000;0.64057;0.36414;1.00000;1.00000;0.35943;0.52872;0.00000;0.00000;0.53197;0.30279;1.00000;1.00000;0.29849;0.16850;0.00000;0.00000;0.16953;0.89137;inf;inf;0.87979;2.03674;inf;inf;2.00200;1.52875;inf;inf;1.51717
1;0;0;2;3;0.43282;nan;nan;0.43282;0.05524;nan;nan;0.05524;0.41915;nan;nan;0.41915;0.09279;nan;nan;0.09279;0.44759;0.85197;0.46694;0.88881;0.43288;0.82398;0.44599;0.84893;0.39093;0.74414;0.64195;0.00000;0.00000;0.64671;0.35805;1.00000;1.00000;0.35329;0.52535;0.00000;0.00000;0.52854;0.29302;1.00000;1.00000;0.28873;0.18163;0.00000;0.00000;0.18273;0.90348;inf;inf;0.89201;2.01899;inf;inf;1.98457;1.59494;inf;inf;1.58347
0;1;2;3;0;0.43286;nan;nan;0.43286;0.05382;nan;nan;0.05382;0.42157;nan;nan;0.42157;0.09175;nan;nan;0.09175;0.45160;0.85443;0.47106;0.89126;0.43624;0.82538;0.44981;0.85105;0.39496;0.74728;0.64906;0.00000;0.00000;0.65388;0.35094;1.00000;1.00000;0.34612;0.52854;0.00000;0.00000;0.53172;0.28577;1.00000;1.00000;0.28146;0.18569;0.00000;0.00000;0.18681;0.89202;inf;inf;0.88067;1.97340;inf;inf;1.93936;1.59468;inf;inf;1.58333
0;1;2;0;3;0.43247;nan;nan;0.43247;0.05345;nan;nan;0.05345;0.42142;nan;nan;0.42142;0.09266;nan;nan;0.09266;0.44783;0.85389;0.46780;0.89196;0.43211;0.82391;0.44607;0.85054;0.39152;0.74652;0.65617;0.00000;0.00000;0.66104;0.34383;1.00000;1.00000;0.33896;0.52446;0.00000;0.00000;0.52756;0.27481;1.00000;1.00000;0.27052;0.20073;0.00000;0.00000;0.20192;0.90673;inf;inf;0.89551;1.95472;inf;inf;1.92105;1.67221;inf;inf;1.66099
0;1;0;2;3;0.43231;nan;nan;0.43231;0.05592;nan;nan;0.05592;0.41948;nan;nan;0.41948;0.09228;nan;nan;0.09228;0.44554;0.85179;0.46436;0.88778;0.43131;0.82459;0.44395;0.84876;0.38913;0.74394;0.64804;0.00000;0.00000;0.65285;0.35196;1.00000;1.00000;0.34715;0.52306;0.00000;0.00000;0.52619;0.28407;1.00000;1.00000;0.27979;0.19287;0.00000;0.00000;0.19402;0.91183;inf;inf;0.90047;1.99804;inf;inf;1.96395;1.64929;inf;inf;1.63793
0;0;1;2;3;0.43282;nan;nan;0.43282;0.05524;nan;nan;0.05524;0.41915;nan;nan;0.41915;0.09279;nan;nan;0.09279;0.44759;0.85197;0.46694;0.88881;0.43288;0.82398;0.44599;0.84893;0.39093;0.74414;0.64195;0.00000;0.00000;0.64671;0.35805;1.00000;1.00000;0.35329;0.52535;0.00000;0.00000;0.52854;0.29302;1.00000;1.00000;0.28873;0.18163;0.00000;0.00000;0.18273;0.90348;inf;inf;0.89201;2.01899;inf;inf;1.98457;1.59494;inf;inf;1.58347
1;2;3;4;0;0.43591;nan;nan;0.43591;0.05644;nan;nan;0.05644;0.41932;nan;nan;0.41932;0.08834;nan;nan;0.08834;0.45276;0.85523;0.46959;0.88703;0.44051;0.83209;0.45138;0.85262;0.39688;0.74968;0.64931;0.00000;0.00000;0.65413;0.35069;1.00000;1.00000;0.34587;0.52940;0.00000;0.00000;0.53260;0.28592;1.00000;1.00000;0.28161;0.18468;0.00000;0.00000;0.18579;0.88893;inf;inf;0.87759;1.96910;inf;inf;1.93508;1.58662;inf;inf;1.57528
1;2;3;0;4;0.43543;nan;nan;0.43543;0.05760;nan;nan;0.05760;0.41886;nan;nan;0.41886;0.08811;nan;nan;0.08811;0.44918;0.85429;0.46540;0.88514;0.43763;0.83232;0.44782;0.85170;0.39349;0.74838;0.65744;0.00000;0.00000;0.66232;0.34256;1.00000;1.00000;0.33768;0.52579;0.00000;0.00000;0.52891;0.27396;1.00000;1.00000;0.26966;0.20024;0.00000;0.00000;0.20143;0.90189;inf;inf;0.89069;1.94399;inf;inf;1.91039;1.66358;inf;inf;1.65238
1;2;0;3;4;0.43712;nan;nan;0.43712;0.05953;nan;nan;0.05953;0.41652;nan;nan;0.41652;0.08683;nan;nan;0.08683;0.44480;0.85364;0.45971;0.88225;0.43510;0.83502;0.44385;0.85181;0.39001;0.74847;0.65947;0.00000;0.00000;0.66436;0.34053;1.00000;1.00000;0.33564;0.52107;0.00000;0.00000;0.52412;0.26906;1.00000;1.00000;0.26478;0.20987;0.00000;0.00000;0.21110;0.91914;inf;inf;0.90797;1.95187;inf;inf;1.91837;1.72468;inf;inf;1.71352
1;0;2;3;4;0.43745;nan;nan;0.43745;0.05879;nan;nan;0.05879;0.41678;nan;nan;0.41678;0.08698;nan;nan;0.08698;0.44905;0.85424;0.46445;0.88353;0.43901;0.83513;0.44805;0.85235;0.39388;0.74930;0.64220;0.00000;0.00000;0.64697;0.35780;1.00000;1.00000;0.35303;0.52567;0.00000;0.00000;0.52886;0.29287;1.00000;1.00000;0.28858;0.18146;0.00000;0.00000;0.18256;0.90233;inf;inf;0.89087;2.01661;inf;inf;1.98221;1.59272;inf;inf;1.58126
0;1;2;3;4;0.43705;nan;nan;0.43705;0.05944;nan;nan;0.05944;0.41672;nan;nan;0.41672;0.08678;nan;nan;0.08678;0.44383;0.85377;0.45866;0.88231;0.43411;0.83508;0.44283;0.85186;0.38913;0.74855;0.65871;0.00000;0.00000;0.66360;0.34129;1.00000;1.00000;0.33640;0.51984;0.00000;0.00000;0.52288;0.26934;1.00000;1.00000;0.26507;0.21082;0.00000;0.00000;0.21205;0.92367;inf;inf;0.91249;1.95991;inf;inf;1.92637;1.73477;inf;inf;1.72359
1;2;3;4;5;0.43391;nan;nan;0.43391;0.05226;nan;nan;0.05226;0.42197;nan;nan;0.42197;0.09187;nan;nan;0.09187;0.46278;0.85587;0.48346;0.89414;0.44648;0.82574;0.46104;0.85267;0.40533;0.74963;0.63078;0.00000;0.00000;0.63546;0.36922;1.00000;1.00000;0.36454;0.54071;0.00000;0.00000;0.54414;0.31650;1.00000;1.00000;0.31216;0.14279;0.00000;0.00000;0.14370;0.84944;inf;inf;0.83776;2.02013;inf;inf;1.98510;1.37762;inf;inf;1.36594
