mask_rcnn_X-101-64x4d-FPN;cascade_mask_rcnn_X-101-64x4d-FPN;hybrid_task_cascade_mask_rcnn_X-101-64x4d-FPN;gcnet_X-101-FPN_DCN_Cascade_Mask_GC(c3-c5,r4);scnet_X-101-64x4d-FPN;bbox_ap;mask_ap;tp;tp%;tp_s;tp_s%;tp_m;tp_m%;tp_l;tp_l%;tp_2;tp_2%;tp_2_s;tp_2_s%;tp_2_m;tp_2_m%;tp_2_l;tp_2_l%;fp;fp%;fp_s;fp_s%;fp_m;fp_m%;fp_l;fp_l%;fp_2;fp_2%;fp_2_s;fp_2_s%;fp_2_m;fp_2_m%;fp_2_l;fp_2_l%;tn;tn%;tn_s;tn_s%;tn_m;tn_m%;tn_l;tn_l%;tn_2;tn_2%;tn_2_s;tn_2_s%;tn_2_m;tn_2_m%;tn_2_l;tn_2_l%;fn;fn%;fn_s;fn_s%;fn_m;fn_m%;fn_l;fn_l%;fn_2;fn_2%;fn_2_s;fn_2_s%;fn_2_m;fn_2_m%;fn_2_l;fn_2_l%;cg;cg%;cg_s;cg_s%;cg_m;cg_m%;cg_l;cg_l%;c_cg;c_cg%;c_cg_s;c_cg_s%;c_cg_m;c_cg_m%;c_cg_l;c_cg_l%;ig;ig%;ig_s;ig_s%;ig_m;ig_m%;ig_l;ig_l%;c_ig;c_ig%;c_ig_s;c_ig_s%;c_ig_m;c_ig_m%;c_ig_l;c_ig_l%;ng;ng%;ng_s;ng_s%;ng_m;ng_m%;ng_l;ng_l%;c_ng;c_ng%;c_ng_s;c_ng_s%;c_ng_m;c_ng_m%;c_ng_l;c_ng_l%
0;1;0;2;0;0.320;0.259;10518238;0.39659;0;nan;0;nan;10518238;0.39659;10518238;0.37800;0;nan;0;nan;10518238;0.39659;1756566;0.06623;0;nan;0;nan;1756566;0.06623;2138172;0.07684;0;nan;0;nan;1756566;0.06623;12548837;0.47316;0;nan;0;nan;12548837;0.47316;13471627;0.48414;0;nan;0;nan;12548837;0.47316;1697759;0.06401;0;nan;0;nan;1697759;0.06401;1697759;0.06101;0;nan;0;nan;1697759;0.06401;2660;0.58513;0;0.00000;0;0.00000;2660;0.59256;2059;0.58528;0;0.00000;0;0.00000;2059;0.59286;544;0.11967;0;0.00000;0;0.00000;544;0.12119;351;0.09977;0;0.00000;0;0.00000;351;0.10107;1342;0.29520;11;1.00000;46;1.00000;1285;0.28626;1108;0.31495;9;1.00000;36;1.00000;1063;0.30608
0;1;0;0;2;0.315;0.257;10415889;0.39788;0;nan;0;nan;10415889;0.39788;10415889;0.37778;0;nan;0;nan;10415889;0.39788;1706977;0.06521;0;nan;0;nan;1706977;0.06521;2135208;0.07744;0;nan;0;nan;1706977;0.06521;12406643;0.47393;0;nan;0;nan;12406643;0.47393;13371079;0.48497;0;nan;0;nan;12406643;0.47393;1648807;0.06298;0;nan;0;nan;1648807;0.06298;1648807;0.05980;0;nan;0;nan;1648807;0.06298;2581;0.57896;0;0.00000;0;0.00000;2581;0.58646;1995;0.57476;0;0.00000;0;0.00000;1995;0.58231;456;0.10229;0;0.00000;0;0.00000;456;0.10361;304;0.08758;0;0.00000;0;0.00000;304;0.08873;1421;0.31875;11;1.00000;46;1.00000;1364;0.30993;1172;0.33765;9;1.00000;36;1.00000;1127;0.32896
0;0;1;2;0;0.313;0.255;10449528;0.39757;0;nan;0;nan;10449528;0.39757;10449528;0.37825;0;nan;0;nan;10449528;0.39757;1755784;0.06680;0;nan;0;nan;1755784;0.06680;2175798;0.07876;0;nan;0;nan;1755784;0.06680;12428131;0.47285;0;nan;0;nan;12428131;0.47285;13350410;0.48326;0;nan;0;nan;12428131;0.47285;1649927;0.06277;0;nan;0;nan;1649927;0.06277;1649927;0.05972;0;nan;0;nan;1649927;0.06277;2576;0.57551;0;0.00000;0;0.00000;2576;0.58294;1984;0.57192;0;0.00000;0;0.00000;1984;0.57944;474;0.10590;0;0.00000;0;0.00000;474;0.10726;302;0.08706;0;0.00000;0;0.00000;302;0.08820;1426;0.31859;11;1.00000;46;1.00000;1369;0.30980;1183;0.34102;9;1.00000;36;1.00000;1138;0.33236
0;0;1;0;2;0.308;0.255;10380462;0.39799;0;nan;0;nan;10380462;0.39799;10380462;0.37739;0;nan;0;nan;10380462;0.39799;1710536;0.06558;0;nan;0;nan;1710536;0.06558;2149323;0.07814;0;nan;0;nan;1710536;0.06558;12368115;0.47420;0;nan;0;nan;12368115;0.47420;13352903;0.48546;0;nan;0;nan;12368115;0.47420;1622942;0.06222;0;nan;0;nan;1622942;0.06222;1622942;0.05900;0;nan;0;nan;1622942;0.06222;2472;0.56425;0;0.00000;0;0.00000;2472;0.57169;1899;0.55413;0;0.00000;0;0.00000;1899;0.56150;379;0.08651;0;0.00000;0;0.00000;379;0.08765;260;0.07587;0;0.00000;0;0.00000;260;0.07688;1530;0.34924;11;1.00000;46;1.00000;1473;0.34066;1268;0.37000;9;1.00000;36;1.00000;1223;0.36162
0;0;0;1;2;0.315;0.257;10482771;0.39918;0;nan;0;nan;10482771;0.39918;10482771;0.37885;0;nan;0;nan;10482771;0.39918;1789648;0.06815;0;nan;0;nan;1789648;0.06815;2232640;0.08069;0;nan;0;nan;1789648;0.06815;12382500;0.47152;0;nan;0;nan;12382500;0.47152;13348938;0.48243;0;nan;0;nan;12382500;0.47152;1605786;0.06115;0;nan;0;nan;1605786;0.06115;1605786;0.05803;0;nan;0;nan;1605786;0.06115;2588;0.57575;0;0.00000;0;0.00000;2588;0.58315;2005;0.57598;0;0.00000;0;0.00000;2005;0.58353;493;0.10968;0;0.00000;0;0.00000;493;0.11109;314;0.09020;0;0.00000;0;0.00000;314;0.09139;1414;0.31457;11;1.00000;46;1.00000;1357;0.30577;1162;0.33381;9;1.00000;36;1.00000;1117;0.32509
1;2;3;0;0;0.312;0.258;10458981;0.40107;0;nan;0;nan;10458981;0.40107;10458981;0.37992;0;nan;0;nan;10458981;0.40107;1821157;0.06984;0;nan;0;nan;1821157;0.06984;2274043;0.08260;0;nan;0;nan;1821157;0.06984;12239053;0.46933;0;nan;0;nan;12239053;0.46933;13237868;0.48086;0;nan;0;nan;12239053;0.46933;1558652;0.05977;0;nan;0;nan;1558652;0.05977;1558652;0.05662;0;nan;0;nan;1558652;0.05977;2536;0.57926;0;0.00000;0;0.00000;2536;0.58690;1946;0.57151;0;0.00000;0;0.00000;1946;0.57917;376;0.08588;0;0.00000;0;0.00000;376;0.08702;238;0.06990;0;0.00000;0;0.00000;238;0.07083;1466;0.33486;11;1.00000;46;1.00000;1409;0.32608;1221;0.35859;9;1.00000;36;1.00000;1176;0.35000
1;2;0;3;0;0.312;0.258;10535474;0.40188;0;nan;0;nan;10535474;0.40188;10535474;0.38148;0;nan;0;nan;10535474;0.40188;1851617;0.07063;0;nan;0;nan;1851617;0.07063;2281376;0.08261;0;nan;0;nan;1851617;0.07063;12284265;0.46859;0;nan;0;nan;12284265;0.46859;13256423;0.48000;0;nan;0;nan;12284265;0.46859;1544034;0.05890;0;nan;0;nan;1544034;0.05890;1544034;0.05591;0;nan;0;nan;1544034;0.05890;2554;0.58231;0;0.00000;0;0.00000;2554;0.58997;1966;0.57603;0;0.00000;0;0.00000;1966;0.58373;384;0.08755;0;0.00000;0;0.00000;384;0.08870;246;0.07208;0;0.00000;0;0.00000;246;0.07304;1448;0.33014;11;1.00000;46;1.00000;1391;0.32132;1201;0.35189;9;1.00000;36;1.00000;1156;0.34323
1;2;0;0;3;0.313;0.258;10490024;0.40116;0;nan;0;nan;10490024;0.40116;10490024;0.37961;0;nan;0;nan;10490024;0.40116;1824433;0.06977;0;nan;0;nan;1824433;0.06977;2283863;0.08265;0;nan;0;nan;1824433;0.06977;12268577;0.46917;0;nan;0;nan;12268577;0.46917;13293150;0.48105;0;nan;0;nan;12268577;0.46917;1566481;0.05990;0;nan;0;nan;1566481;0.05990;1566481;0.05669;0;nan;0;nan;1566481;0.05990;2547;0.58005;0;0.00000;0;0.00000;2547;0.58768;1963;0.57448;0;0.00000;0;0.00000;1963;0.58215;389;0.08859;0;0.00000;0;0.00000;389;0.08976;250;0.07316;0;0.00000;0;0.00000;250;0.07414;1455;0.33136;11;1.00000;46;1.00000;1398;0.32257;1204;0.35236;9;1.00000;36;1.00000;1159;0.34371
1;0;2;3;0;0.307;0.257;10552378;0.40314;0;nan;0;nan;10552378;0.40314;10552378;0.38260;0;nan;0;nan;10552378;0.40314;1857772;0.07097;0;nan;0;nan;1857772;0.07097;2295283;0.08322;0;nan;0;nan;1857772;0.07097;12264418;0.46854;0;nan;0;nan;12264418;0.46854;13231947;0.47975;0;nan;0;nan;12264418;0.46854;1501105;0.05735;0;nan;0;nan;1501105;0.05735;1501105;0.05443;0;nan;0;nan;1501105;0.05735;2490;0.57268;0;0.00000;0;0.00000;2490;0.58028;1907;0.56237;0;0.00000;0;0.00000;1907;0.56993;346;0.07958;0;0.00000;0;0.00000;346;0.08063;224;0.06606;0;0.00000;0;0.00000;224;0.06695;1512;0.34775;11;1.00000;46;1.00000;1455;0.33908;1260;0.37157;9;1.00000;36;1.00000;1215;0.36312
1;0;2;0;3;0.309;0.258;10482924;0.40280;0;nan;0;nan;10482924;0.40280;10482924;0.38139;0;nan;0;nan;10482924;0.40280;1831468;0.07037;0;nan;0;nan;1831468;0.07037;2289862;0.08331;0;nan;0;nan;1831468;0.07037;12210977;0.46920;0;nan;0;nan;12210977;0.46920;13213576;0.48074;0;nan;0;nan;12210977;0.46920;1499557;0.05762;0;nan;0;nan;1499557;0.05762;1499557;0.05456;0;nan;0;nan;1499557;0.05762;2479;0.57041;0;0.00000;0;0.00000;2479;0.57799;1901;0.56077;0;0.00000;0;0.00000;1901;0.56831;344;0.07915;0;0.00000;0;0.00000;344;0.08021;223;0.06578;0;0.00000;0;0.00000;223;0.06667;1523;0.35044;11;1.00000;46;1.00000;1466;0.34180;1266;0.37345;9;1.00000;36;1.00000;1221;0.36502
1;0;0;2;3;0.314;0.260;10571556;0.40287;0;nan;0;nan;10571556;0.40287;10571556;0.38142;0;nan;0;nan;10571556;0.40287;1908036;0.07271;0;nan;0;nan;1908036;0.07271;2373873;0.08565;0;nan;0;nan;1908036;0.07271;12255153;0.46703;0;nan;0;nan;12255153;0.46703;13265233;0.47860;0;nan;0;nan;12255153;0.46703;1505804;0.05738;0;nan;0;nan;1505804;0.05738;1505804;0.05433;0;nan;0;nan;1505804;0.05738;2571;0.58220;0;0.00000;0;0.00000;2571;0.58981;1987;0.57863;0;0.00000;0;0.00000;1987;0.58631;414;0.09375;0;0.00000;0;0.00000;414;0.09498;267;0.07775;0;0.00000;0;0.00000;267;0.07878;1431;0.32405;11;1.00000;46;1.00000;1374;0.31521;1180;0.34362;9;1.00000;36;1.00000;1135;0.33491
0;1;2;3;0;0.315;0.260;10505048;0.40219;0;nan;0;nan;10505048;0.40219;10505048;0.38148;0;nan;0;nan;10505048;0.40219;1874107;0.07175;0;nan;0;nan;1874107;0.07175;2318531;0.08420;0;nan;0;nan;1874107;0.07175;12213430;0.46759;0;nan;0;nan;12213430;0.46759;13186558;0.47886;0;nan;0;nan;12213430;0.46759;1527221;0.05847;0;nan;0;nan;1527221;0.05847;1527221;0.05546;0;nan;0;nan;1527221;0.05847;2540;0.58070;0;0.00000;0;0.00000;2540;0.58837;1952;0.57243;0;0.00000;0;0.00000;1952;0.58009;372;0.08505;0;0.00000;0;0.00000;372;0.08617;243;0.07126;0;0.00000;0;0.00000;243;0.07221;1462;0.33425;11;1.00000;46;1.00000;1405;0.32546;1215;0.35630;9;1.00000;36;1.00000;1170;0.34770
0;1;2;0;3;0.315;0.260;10429724;0.40188;0;nan;0;nan;10429724;0.40188;10429724;0.37993;0;nan;0;nan;10429724;0.40188;1846245;0.07114;0;nan;0;nan;1846245;0.07114;2321582;0.08457;0;nan;0;nan;1846245;0.07114;12151802;0.46824;0;nan;0;nan;12151802;0.46824;13176114;0.47997;0;nan;0;nan;12151802;0.46824;1524531;0.05874;0;nan;0;nan;1524531;0.05874;1524531;0.05553;0;nan;0;nan;1524531;0.05874;2528;0.57836;0;0.00000;0;0.00000;2528;0.58600;1947;0.57130;0;0.00000;0;0.00000;1947;0.57895;369;0.08442;0;0.00000;0;0.00000;369;0.08554;241;0.07072;0;0.00000;0;0.00000;241;0.07166;1474;0.33722;11;1.00000;46;1.00000;1417;0.32847;1220;0.35798;9;1.00000;36;1.00000;1175;0.34939
0;1;0;2;3;0.321;0.263;10594716;0.40305;0;nan;0;nan;10594716;0.40305;10594716;0.38181;0;nan;0;nan;10594716;0.40305;1900846;0.07231;0;nan;0;nan;1900846;0.07231;2360084;0.08505;0;nan;0;nan;1900846;0.07231;12276722;0.46703;0;nan;0;nan;12276722;0.46703;13279254;0.47856;0;nan;0;nan;12276722;0.46703;1514362;0.05761;0;nan;0;nan;1514362;0.05761;1514362;0.05457;0;nan;0;nan;1514362;0.05761;2609;0.58881;0;0.00000;0;0.00000;2609;0.59648;2019;0.58488;0;0.00000;0;0.00000;2019;0.59260;429;0.09682;0;0.00000;0;0.00000;429;0.09808;285;0.08256;0;0.00000;0;0.00000;285;0.08365;1393;0.31438;11;1.00000;46;1.00000;1336;0.30544;1148;0.33256;9;1.00000;36;1.00000;1103;0.32375
0;0;1;2;3;0.314;0.259;10558349;0.40302;0;nan;0;nan;10558349;0.40302;10558349;0.38174;0;nan;0;nan;10558349;0.40302;1887127;0.07203;0;nan;0;nan;1887127;0.07203;2349573;0.08495;0;nan;0;nan;1887127;0.07203;12252739;0.46769;0;nan;0;nan;12252739;0.46769;13250489;0.47908;0;nan;0;nan;12252739;0.46769;1500057;0.05726;0;nan;0;nan;1500057;0.05726;1500057;0.05423;0;nan;0;nan;1500057;0.05726;2530;0.57842;0;0.00000;0;0.00000;2530;0.58606;1952;0.57227;0;0.00000;0;0.00000;1952;0.57992;372;0.08505;0;0.00000;0;0.00000;372;0.08617;244;0.07153;0;0.00000;0;0.00000;244;0.07249;1472;0.33653;11;1.00000;46;1.00000;1415;0.32777;1215;0.35620;9;1.00000;36;1.00000;1170;0.34759
1;2;3;4;0;0.317;0.263;10675937;0.40516;0;nan;0;nan;10675937;0.40516;10675937;0.38395;0;nan;0;nan;10675937;0.40516;1942738;0.07373;0;nan;0;nan;1942738;0.07373;2397117;0.08621;0;nan;0;nan;1942738;0.07373;12268353;0.46559;0;nan;0;nan;12268353;0.46559;13269631;0.47723;0;nan;0;nan;12268353;0.46559;1462970;0.05552;0;nan;0;nan;1462970;0.05552;1462970;0.05261;0;nan;0;nan;1462970;0.05552;2593;0.58493;0;0.00000;0;0.00000;2593;0.59255;1994;0.57931;0;0.00000;0;0.00000;1994;0.58699;431;0.09723;0;0.00000;0;0.00000;431;0.09849;275;0.07990;0;0.00000;0;0.00000;275;0.08095;1409;0.31784;11;1.00000;46;1.00000;1352;0.30896;1173;0.34079;9;1.00000;36;1.00000;1128;0.33206
1;2;3;0;4;0.318;0.265;10623111;0.40422;0;nan;0;nan;10623111;0.40422;10623111;0.38210;0;nan;0;nan;10623111;0.40422;1915591;0.07289;0;nan;0;nan;1915591;0.07289;2394426;0.08612;0;nan;0;nan;1915591;0.07289;12250611;0.46615;0;nan;0;nan;12250611;0.46615;13293354;0.47814;0;nan;0;nan;12250611;0.46615;1491296;0.05675;0;nan;0;nan;1491296;0.05675;1491296;0.05364;0;nan;0;nan;1491296;0.05675;2584;0.58277;0;0.00000;0;0.00000;2584;0.59036;1989;0.57736;0;0.00000;0;0.00000;1989;0.58500;432;0.09743;0;0.00000;0;0.00000;432;0.09870;278;0.08070;0;0.00000;0;0.00000;278;0.08176;1418;0.31980;11;1.00000;46;1.00000;1361;0.31094;1178;0.34194;9;1.00000;36;1.00000;1133;0.33324
1;2;0;3;4;0.322;0.266;10681090;0.40490;0;nan;0;nan;10681090;0.40490;10681090;0.38302;0;nan;0;nan;10681090;0.40490;1986671;0.07531;0;nan;0;nan;1986671;0.07531;2463211;0.08833;0;nan;0;nan;1986671;0.07531;12244010;0.46414;0;nan;0;nan;12244010;0.46414;13274224;0.47601;0;nan;0;nan;12244010;0.46414;1467966;0.05565;0;nan;0;nan;1467966;0.05565;1467966;0.05264;0;nan;0;nan;1467966;0.05565;2645;0.58896;0;0.00000;0;0.00000;2645;0.59653;2044;0.58601;0;0.00000;0;0.00000;2044;0.59367;489;0.10888;0;0.00000;0;0.00000;489;0.11028;321;0.09203;0;0.00000;0;0.00000;321;0.09323;1357;0.30216;11;1.00000;46;1.00000;1300;0.29319;1123;0.32196;9;1.00000;36;1.00000;1078;0.31310
1;0;2;3;4;0.319;0.264;10693038;0.40567;0;nan;0;nan;10693038;0.40567;10693038;0.38376;0;nan;0;nan;10693038;0.40567;1982347;0.07521;0;nan;0;nan;1982347;0.07521;2466962;0.08854;0;nan;0;nan;1982347;0.07521;12249685;0.46472;0;nan;0;nan;12249685;0.46472;13269749;0.47624;0;nan;0;nan;12249685;0.46472;1433957;0.05440;0;nan;0;nan;1433957;0.05440;1433957;0.05146;0;nan;0;nan;1433957;0.05440;2604;0.58504;0;0.00000;0;0.00000;2604;0.59263;2008;0.58035;0;0.00000;0;0.00000;2008;0.58799;449;0.10088;0;0.00000;0;0.00000;449;0.10218;293;0.08468;0;0.00000;0;0.00000;293;0.08580;1398;0.31409;11;1.00000;46;1.00000;1341;0.30519;1159;0.33497;9;1.00000;36;1.00000;1114;0.32621
